Packet #,Timestamp,Source IP,Destination IP,Protocol,Length (B),Source Port,Destination Port,TCP Flags,DNS Query,DNS Query Type,DNS Response,ICMP Type,ICMP Code,HTTP Host,HTTP Method,HTTP URI,TLS Version,Info
1416,12:49:10.554,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1417,12:49:10.554,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1418,12:49:10.554,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1419,12:49:10.554,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1420,12:49:10.554,192.168.167.137,172.217.117.4,HTTPS/TLS,19822,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1421,12:49:10.556,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1422,12:49:10.556,192.168.167.137,172.217.117.4,HTTPS/TLS,4290,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1423,12:49:10.559,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1424,12:49:10.559,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1425,12:49:10.559,192.168.167.137,172.217.117.4,HTTPS/TLS,5702,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1426,12:49:10.567,192.168.162.57,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1427,12:49:10.567,192.168.162.57,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1428,12:49:10.567,0.0.0.0,255.255.255.255,UDP,356,68,67,,,,,,,,,,,UDP 68->67 Len=356
1429,12:49:10.567,192.168.173.147,239.255.255.250,UDP,212,60072,1900,,,,,,,,,,,UDP 60072->1900 Len=212
1430,12:49:10.567,192.168.172.23,239.255.255.250,UDP,179,63412,1900,,,,,,,,,,,UDP 63412->1900 Len=179
1431,12:49:10.567,192.168.175.233,192.168.191.255,UDP,228,138,138,,,,,,,,,,,UDP 138->138 Len=228
1432,12:49:10.567,192.168.162.70,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1433,12:49:10.571,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1434,12:49:10.571,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1435,12:49:10.571,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1436,12:49:10.571,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1437,12:49:10.571,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1438,12:49:10.571,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1439,12:49:10.571,192.168.167.137,172.217.117.4,HTTPS/TLS,19822,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1440,12:49:10.575,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1441,12:49:10.575,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1442,12:49:10.575,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1443,12:49:10.575,192.168.167.137,172.217.117.4,HTTPS/TLS,8526,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1444,12:49:10.577,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1445,12:49:10.577,192.168.167.137,172.217.117.4,HTTPS/TLS,2878,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1446,12:49:10.579,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1447,12:49:10.579,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1448,12:49:10.579,192.168.167.137,172.217.117.4,HTTPS/TLS,5702,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1449,12:49:10.581,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1450,12:49:10.581,192.168.167.137,172.217.117.4,HTTPS/TLS,4290,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1451,12:49:10.594,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1452,12:49:10.594,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1453,12:49:10.594,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1454,12:49:10.594,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1455,12:49:10.594,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1456,12:49:10.594,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1457,12:49:10.594,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1458,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1459,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1460,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1461,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1462,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1463,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1464,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1465,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1466,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1467,12:49:10.594,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1468,12:49:10.600,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1469,12:49:10.600,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1470,12:49:10.600,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1471,12:49:10.600,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1472,12:49:10.600,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1473,12:49:10.600,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1474,12:49:10.600,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1475,12:49:10.600,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1476,12:49:10.600,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1477,12:49:10.600,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1478,12:49:10.600,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1479,12:49:10.604,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1480,12:49:10.604,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1481,12:49:10.604,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1482,12:49:10.605,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1483,12:49:10.605,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1484,12:49:10.605,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1485,12:49:10.611,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1486,12:49:10.611,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1487,12:49:10.611,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1488,12:49:10.611,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1489,12:49:10.611,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1490,12:49:10.612,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1491,12:49:10.612,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1492,12:49:10.619,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1493,12:49:10.619,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1494,12:49:10.619,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1495,12:49:10.619,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1496,12:49:10.619,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1497,12:49:10.619,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1498,12:49:10.619,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1499,12:49:10.619,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1500,12:49:10.629,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1501,12:49:10.629,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1502,12:49:10.629,172.217.117.4,192.168.167.137,HTTPS/TLS,70,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1503,12:49:10.629,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1504,12:49:10.629,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1505,12:49:10.629,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1506,12:49:10.629,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1507,12:49:10.629,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1508,12:49:10.629,192.168.167.137,172.217.117.4,HTTPS/TLS,1466,65348,443,ACK,,,,,,,,,,TLS  65348->443 [ACK]
1509,12:49:10.629,192.168.167.137,172.217.117.4,HTTPS/TLS,26882,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1510,12:49:10.633,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1511,12:49:10.633,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1512,12:49:10.633,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1513,12:49:10.633,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1514,12:49:10.634,192.168.167.137,172.217.117.4,HTTPS/TLS,11350,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1515,12:49:10.649,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1516,12:49:10.649,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1517,12:49:10.649,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1518,12:49:10.649,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1519,12:49:10.649,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1520,12:49:10.649,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1521,12:49:10.649,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1522,12:49:10.650,192.168.167.137,172.217.117.4,HTTPS/TLS,5463,65348,443,PSH-ACK,,,,,,,,,,TLS  65348->443 [PSH-ACK]
1523,12:49:10.667,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1524,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1525,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1526,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1527,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1528,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1529,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1530,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1531,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1532,12:49:10.672,172.217.117.4,192.168.167.137,HTTPS/TLS,64,443,65348,ACK,,,,,,,,,,TLS  443->65348 [ACK]
1533,12:49:10.874,192.168.188.210,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1534,12:49:10.874,192.168.188.210,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1535,12:49:10.874,192.168.182.248,224.0.0.251,UDP,103,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=103
1536,12:49:10.874,192.168.162.57,224.0.0.252,UDP,68,50770,5355,,,,,,,,,,,UDP 50770->5355 Len=68
1537,12:49:10.874,0.0.0.0,255.255.255.255,UDP,366,68,67,,,,,,,,,,,UDP 68->67 Len=366
1538,12:49:10.910,172.217.114.4,192.168.167.137,HTTPS/TLS,697,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1539,12:49:10.910,172.217.114.4,192.168.167.137,HTTPS/TLS,85,443,63152,PSH-ACK,,,,,,,,,,TLS  443->63152 [PSH-ACK]
1540,12:49:10.911,192.168.167.137,172.217.114.4,HTTPS/TLS,54,63152,443,ACK,,,,,,,,,,TLS  63152->443 [ACK]
1541,12:49:11.183,192.168.179.26,224.0.0.252,UDP,66,55153,5355,,,,,,,,,,,UDP 55153->5355 Len=66
1542,12:49:11.183,192.168.179.26,239.255.255.250,UDP,179,61541,1900,,,,,,,,,,,UDP 61541->1900 Len=179
1543,12:49:11.183,192.168.173.147,192.168.191.255,UDP,371,55730,21027,,,,,,,,,,,UDP 55730->21027 Len=371
1544,12:49:11.183,192.168.173.161,224.0.0.251,IP,46,,,,,,,,,,,,,IP 192.168.173.161->224.0.0.251 Proto=2
1545,12:49:11.183,192.168.173.161,224.0.0.251,UDP,100,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=100
1546,12:49:11.494,192.168.179.26,239.255.255.250,UDP,179,51651,1900,,,,,,,,,,,UDP 51651->1900 Len=179
1547,12:49:11.494,192.168.191.70,224.0.0.251,UDP,87,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=87
1548,12:49:11.494,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1549,12:49:11.494,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1550,12:49:11.494,192.168.173.248,224.0.0.251,UDP,333,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=333
1551,12:49:11.494,192.168.166.23,224.0.0.251,UDP,100,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=100
1552,12:49:11.494,192.168.174.180,224.0.0.251,UDP,333,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=333
1553,12:49:11.494,192.168.179.26,224.0.0.252,UDP,66,55153,5355,,,,,,,,,,,UDP 55153->5355 Len=66
1554,12:49:11.494,192.168.173.148,224.0.0.251,UDP,327,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=327
1555,12:49:11.494,192.168.173.175,224.0.0.251,UDP,643,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=643
1556,12:49:11.494,192.168.181.37,224.0.0.251,UDP,309,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=309
1557,12:49:11.494,192.168.165.120,224.0.0.251,UDP,117,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=117
1558,12:49:11.502,192.168.173.147,239.255.255.250,UDP,212,60072,1900,,,,,,,,,,,UDP 60072->1900 Len=212
1559,12:49:11.502,192.168.172.23,224.0.0.251,UDP,78,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=78
1560,12:49:11.502,192.168.172.23,224.0.0.251,UDP,76,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=76
1561,12:49:11.502,192.168.172.23,224.0.0.251,UDP,75,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=75
1562,12:49:11.502,192.168.163.67,224.0.0.251,UDP,208,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=208
1563,12:49:11.502,192.168.172.23,224.0.0.251,UDP,75,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=75
1564,12:49:11.502,192.168.172.23,224.0.0.251,UDP,77,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=77
1565,12:49:11.502,192.168.188.96,224.0.0.251,UDP,235,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=235
1566,12:49:11.502,192.168.166.23,224.0.0.251,UDP,109,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=109
1567,12:49:11.802,192.168.162.107,224.0.0.251,UDP,325,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=325
1568,12:49:11.802,192.168.172.167,224.0.0.251,UDP,119,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=119
1569,12:49:11.802,192.168.174.168,224.0.0.251,UDP,103,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=103
1570,12:49:11.802,192.168.160.146,224.0.0.251,UDP,975,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=975
1571,12:49:11.802,192.168.172.176,239.255.255.250,UDP,698,53644,3702,,,,,,,,,,,UDP 53644->3702 Len=698
1572,12:49:11.802,192.168.165.120,224.0.0.251,UDP,227,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=227
1573,12:49:11.802,192.168.179.26,224.0.0.252,UDP,66,62548,5355,,,,,,,,,,,UDP 62548->5355 Len=66
1574,12:49:12.120,192.168.173.161,224.0.0.251,UDP,311,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=311
1575,12:49:12.120,192.168.188.210,239.255.255.250,UDP,844,43063,3702,,,,,,,,,,,UDP 43063->3702 Len=844
1576,12:49:12.120,192.168.166.23,224.0.0.251,UDP,139,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=139
1577,12:49:12.120,192.168.191.70,239.255.255.250,UDP,167,56834,1900,,,,,,,,,,,UDP 56834->1900 Len=167
1578,12:49:12.120,192.168.172.176,239.255.255.250,UDP,698,53644,3702,,,,,,,,,,,UDP 53644->3702 Len=698
1579,12:49:12.120,192.168.172.173,224.0.0.251,UDP,75,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=75
1580,12:49:12.120,192.168.172.173,224.0.0.251,UDP,76,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=76
1581,12:49:12.120,192.168.162.70,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1582,12:49:12.120,192.168.179.26,224.0.0.251,UDP,96,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=96
1583,12:49:12.120,192.168.172.173,224.0.0.251,UDP,97,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=97
1584,12:49:12.120,192.168.172.173,224.0.0.251,UDP,98,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=98
1585,12:49:12.120,192.168.172.173,224.0.0.251,UDP,97,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=97
1586,12:49:12.120,192.168.172.173,224.0.0.251,UDP,98,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=98
1587,12:49:12.120,192.168.172.173,224.0.0.251,UDP,98,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=98
1588,12:49:12.120,192.168.172.173,224.0.0.251,UDP,99,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=99
1589,12:49:12.120,192.168.172.173,224.0.0.251,UDP,98,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=98
1590,12:49:12.120,192.168.172.173,224.0.0.251,UDP,99,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=99
1591,12:49:12.120,192.168.172.173,224.0.0.251,UDP,99,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=99
1592,12:49:12.120,192.168.172.173,224.0.0.251,UDP,99,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=99
1593,12:49:12.120,192.168.172.173,224.0.0.251,UDP,100,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=100
1594,12:49:12.120,192.168.172.173,224.0.0.251,UDP,100,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=100
1595,12:49:12.120,192.168.172.173,224.0.0.251,UDP,100,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=100
1596,12:49:12.120,192.168.172.173,224.0.0.251,UDP,100,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=100
1597,12:49:12.120,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1598,12:49:12.120,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1599,12:49:12.120,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1600,12:49:12.120,192.168.172.23,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1601,12:49:12.120,192.168.161.137,239.255.255.250,UDP,175,57062,1900,,,,,,,,,,,UDP 57062->1900 Len=175
1602,12:49:12.415,192.168.160.146,224.0.0.251,UDP,1488,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=1488
1603,12:49:12.415,192.168.179.26,224.0.0.252,UDP,66,62548,5355,,,,,,,,,,,UDP 62548->5355 Len=66
1604,12:49:12.415,192.168.166.23,224.0.0.251,UDP,234,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=234
1605,12:49:12.415,192.168.172.176,239.255.255.250,UDP,698,53644,3702,,,,,,,,,,,UDP 53644->3702 Len=698
1606,12:49:12.415,192.168.186.71,224.0.0.251,UDP,103,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=103
1607,12:49:12.415,192.168.186.71,224.0.0.251,UDP,103,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=103
1608,12:49:12.415,192.168.186.71,224.0.0.251,UDP,119,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=119
1609,12:49:12.415,192.168.172.144,192.168.191.255,UDP,110,137,137,,,,,,,,,,,UDP 137->137 Len=110
1610,12:49:12.722,192.168.173.147,239.255.255.250,UDP,212,60072,1900,,,,,,,,,,,UDP 60072->1900 Len=212
1611,12:49:12.722,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1612,12:49:12.722,192.168.172.190,224.0.0.251,UDP,82,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=82
1613,12:49:12.722,192.168.167.85,224.0.0.251,UDP,429,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=429
1614,12:49:12.722,192.168.174.65,224.0.0.251,UDP,430,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=430
1615,12:49:12.722,192.168.162.70,224.0.0.251,UDP,581,5353,5353,,,,,,,,,,,UDP 5353->5353 Len=581
1616,12:49:12.722,192.168.188.96,192.168.191.255,UDP,216,138,138,,,,,,,,,,,UDP 138->138 Len=216
